Total_Stops,Price,Duration_min,Freq_encoded_Airline,Mean_encoded_Airline,Freq_encoded_Destination,Freq_encoded_Route,Mean_encoded_Route,Label_encoded_Airline,Label_encoded_Source,Label_encoded_Destination,Label_encoded_Route,dep_hr,arr_hr,arrival_timeOfDay_encoded,dep_day_of_week,arr_day_of_week,dep_weekday,arr_weekday,dep_month,dep_day_of_month,departure_timeOfDay_after_noon,departure_timeOfDay_late_night,departure_timeOfDay_morning,departure_timeOfDay_night,arrival_timeOfDay_after_noon,arrival_timeOfDay_early_morning,arrival_timeOfDay_evening
1.0,6206,500,0.1952781494934047,5668.469897209985,0.41531255974001147,0.2271076276046645,10954.205808080807,3,2,1,104,17,1,6,0,1,1,1,5,27,0,0,0,0,0,0,0
1.0,10877,455,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,11,19,4,3,3,1,1,6,6,0,0,1,0,0,0,1
1.0,13817,800,0.35366086790288664,11599.02108108108,0.20827757598929458,0.038424775377556876,15723.174129353234,4,0,2,5,18,8,2,1,2,1,1,3,12,0,0,0,0,0,0,0
0.0,6478,180,0.35366086790288664,11599.02108108108,0.20827757598929458,0.14681705218887403,5552.235677083333,4,0,2,18,8,11,2,3,3,1,1,6,27,0,0,1,0,0,0,0
2.0,8577,1115,0.1619193270885108,9556.6080283353,0.41531255974001147,0.004301280825845919,11724.577777777778,1,2,1,110,13,7,1,1,2,1,1,4,9,1,0,0,0,0,1,0
1.0,16079,1270,0.35366086790288664,11599.02108108108,0.41531255974001147,0.2271076276046645,10954.205808080807,4,2,1,104,21,19,4,1,2,1,1,5,21,0,0,0,1,0,0,1
1.0,15077,755,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,6,19,4,2,2,1,1,3,6,0,0,0,0,0,0,1
1.0,7064,945,0.35366086790288664,11599.02108108108,0.27337029248709616,0.09357675396673676,11487.788559754852,4,3,0,66,16,8,2,0,1,1,1,4,1,0,0,0,0,0,0,0
1.0,9663,1090,0.35366086790288664,11599.02108108108,0.27337029248709616,0.09357675396673676,11487.788559754852,4,3,0,66,14,8,2,1,2,1,1,5,21,1,0,0,0,0,0,0
2.0,11552,1305,0.1619193270885108,9556.6080283353,0.41531255974001147,0.004301280825845919,11724.577777777778,1,2,1,110,21,19,4,2,3,1,1,3,6,0,0,0,1,0,0,1
1.0,10262,1325,0.35366086790288664,11599.02108108108,0.41531255974001147,0.2271076276046645,10954.205808080807,4,2,1,104,20,19,4,2,3,1,1,6,12,0,0,0,1,0,0,1
1.0,5899,380,0.0779009749569872,4335.841717791411,0.41531255974001147,0.013955266679411202,7312.431506849315,8,2,1,121,15,22,5,0,0,1,1,4,15,1,0,0,0,0,0,0
1.0,13817,930,0.35366086790288664,11599.02108108108,0.20827757598929458,0.038424775377556876,15723.174129353234,4,0,2,5,18,10,2,1,2,1,1,3,12,0,0,0,0,0,0,0
1.0,8610,1440,0.04568916077231887,7801.355648535565,0.27337029248709616,0.05400497036895431,10763.258407079646,10,3,0,73,20,20,5,2,3,1,1,5,1,0,0,0,1,0,0,0
1.0,12373,1165,0.35366086790288664,11599.02108108108,0.41531255974001147,0.2271076276046645,10954.205808080807,4,2,1,104,9,4,1,3,4,1,1,5,9,0,0,1,0,0,1,0
1.0,5673,295,0.0779009749569872,4335.841717791411,0.41531255974001147,0.022175492257694513,7559.612068965517,8,2,1,103,17,22,5,0,0,1,1,5,27,0,0,0,0,0,0,0
1.0,7927,1350,0.04568916077231887,7801.355648535565,0.27337029248709616,0.05400497036895431,10763.258407079646,10,3,0,73,20,18,4,0,1,1,1,4,1,0,0,0,1,0,0,1
1.0,10262,1005,0.35366086790288664,11599.02108108108,0.41531255974001147,0.2271076276046645,10954.205808080807,4,2,1,104,2,19,4,0,0,1,1,6,24,0,1,0,0,0,0,1
1.0,12373,1225,0.35366086790288664,11599.02108108108,0.41531255974001147,0.2271076276046645,10954.205808080807,4,2,1,104,8,4,1,3,4,1,1,5,9,0,0,1,0,0,1,0
1.0,12704,1595,0.1619193270885108,9556.6080283353,0.20827757598929458,0.0004779200917606576,11486.0,1,0,2,1,9,12,3,4,5,1,0,3,1,0,0,1,0,1,0,0
1.0,6612,1515,0.1619193270885108,9556.6080283353,0.27337029248709616,0.004779200917606577,6060.6,1,3,0,60,12,13,3,3,4,1,1,5,9,1,0,0,0,1,0,0
0.0,4823,175,0.1952781494934047,5668.469897209985,0.20827757598929458,0.14681705218887403,5552.235677083333,3,0,2,18,18,21,5,6,6,0,0,6,9,0,0,0,0,0,0,0
1.0,10262,540,0.35366086790288664,11599.02108108108,0.41531255974001147,0.2271076276046645,10954.205808080807,4,2,1,104,10,19,4,0,0,1,1,6,3,0,0,1,0,0,0,1
1.0,6388,310,0.1952781494934047,5668.469897209985,0.41531255974001147,0.013955266679411202,7312.431506849315,3,2,1,121,7,12,3,3,3,1,1,3,21,0,0,0,0,1,0,0
0.0,3898,175,0.018543299560313517,5861.056701030928,0.20827757598929458,0.14681705218887403,5552.235677083333,2,0,2,18,7,10,2,6,6,0,0,5,12,0,0,0,0,0,0,0
1.0,5177,450,0.35366086790288664,11599.02108108108,0.41531255974001147,0.2271076276046645,10954.205808080807,4,2,1,104,11,19,4,5,5,0,0,4,6,0,0,1,0,0,0,1
1.0,10844,1485,0.35366086790288664,11599.02108108108,0.27337029248709616,0.09357675396673676,11487.788559754852,4,3,0,66,20,20,5,6,0,0,1,6,9,0,0,0,1,0,0,0
0.0,4077,170,0.1952781494934047,5668.469897209985,0.20827757598929458,0.14681705218887403,5552.235677083333,3,0,2,18,0,3,1,5,5,0,0,6,1,0,1,0,0,0,1,0
1.0,14231,980,0.35366086790288664,11599.02108108108,0.27337029248709616,0.09357675396673676,11487.788559754852,4,3,0,66,16,9,2,6,0,0,1,3,24,0,0,0,0,0,0,0
2.0,13250,875,0.1619193270885108,9556.6080283353,0.20827757598929458,0.0010514242018734468,17211.545454545456,1,0,2,4,8,23,3,1,1,1,1,3,12,0,0,1,0,1,0,0
1.0,13817,860,0.35366086790288664,11599.02108108108,0.20827757598929458,0.038424775377556876,15723.174129353234,4,0,2,5,7,21,5,1,1,1,1,3,12,0,0,0,0,0,0,0
0.0,6205,170,0.0779009749569872,4335.841717791411,0.20827757598929458,0.14681705218887403,5552.235677083333,8,0,2,18,20,23,3,5,5,0,0,3,9,0,0,0,1,1,0,0
2.0,12819,810,0.35366086790288664,11599.02108108108,0.41531255974001147,0.013764098642706939,12630.173611111111,4,2,1,97,23,12,3,3,4,1,1,6,27,1,0,0,0,1,0,0
0.0,4591,170,0.1952781494934047,5668.469897209985,0.20827757598929458,0.14681705218887403,5552.235677083333,3,0,2,18,13,15,3,0,0,1,1,4,15,1,0,0,0,1,0,0
0.0,3841,155,0.0779009749569872,4335.841717791411,0.27337029248709616,0.06920282928694323,4556.055248618784,8,3,0,64,6,9,2,3,3,1,1,6,27,0,0,0,0,0,0,0
0.0,3597,140,0.0779009749569872,4335.841717791411,0.03641751099216211,0.03641751099216211,4789.892388451443,8,1,4,127,17,20,5,6,6,0,0,6,9,0,0,0,0,0,0,0
0.0,4174,155,0.1952781494934047,5668.469897209985,0.27337029248709616,0.06920282928694323,4556.055248618784,3,3,0,64,4,7,1,2,2,1,1,4,3,0,0,0,0,0,1,0
0.0,6216,190,0.04568916077231887,7801.355648535565,0.41531255974001147,0.020359395909004013,6315.816901408451,10,2,1,106,6,9,2,0,0,1,1,5,27,0,0,0,0,0,0,0
1.0,10624,1500,0.35366086790288664,11599.02108108108,0.27337029248709616,0.05400497036895431,10763.258407079646,4,3,0,73,17,18,4,3,4,1,1,5,9,0,0,0,0,0,0,1
1.0,6152,870,0.030491301854329956,5590.260188087775,0.41531255974001147,0.022175492257694513,7559.612068965517,0,2,1,103,7,22,5,0,0,1,1,6,24,0,0,0,0,0,0,0
1.0,6937,305,0.1952781494934047,5668.469897209985,0.41531255974001147,0.2271076276046645,10954.205808080807,3,2,1,104,20,1,6,5,6,0,0,3,9,0,0,0,1,0,0,0
1.0,8792,1575,0.1619193270885108,9556.6080283353,0.41531255974001147,0.2271076276046645,10954.205808080807,1,2,1,104,17,19,4,5,6,0,0,6,1,0,0,0,0,0,0,1
1.0,7005,490,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,12,21,5,0,0,1,1,5,27,1,0,0,0,0,0,0
0.0,5678,85,0.35366086790288664,11599.02108108108,0.06662206079143568,0.05935767539667368,3932.8099838969406,4,4,3,48,2,4,1,3,3,1,1,6,6,0,1,0,0,0,1,0
1.0,7013,1490,0.1619193270885108,9556.6080283353,0.20827757598929458,0.0008602561651691837,9002.222222222223,1,0,2,33,10,11,2,4,5,1,0,3,15,0,0,1,0,0,0,0
1.0,16079,1680,0.35366086790288664,11599.02108108108,0.41531255974001147,0.2271076276046645,10954.205808080807,4,2,1,104,15,19,4,1,2,1,1,5,21,1,0,0,0,0,0,1
1.0,10539,505,0.35366086790288664,11599.02108108108,0.27337029248709616,0.05400497036895431,10763.258407079646,4,3,0,73,9,18,4,3,3,1,1,6,6,0,0,1,0,0,0,1
1.0,11841,425,0.35366086790288664,11599.02108108108,0.27337029248709616,0.09357675396673676,11487.788559754852,4,3,0,66,16,23,3,0,0,1,1,5,6,0,0,0,0,1,0,0
1.0,10509,300,0.1952781494934047,5668.469897209985,0.20827757598929458,0.038424775377556876,15723.174129353234,3,0,2,5,19,0,6,4,5,1,0,3,15,0,0,0,0,0,0,0
0.0,3597,140,0.1952781494934047,5668.469897209985,0.03641751099216211,0.03641751099216211,4789.892388451443,3,1,4,127,13,15,3,0,0,1,1,6,3,1,0,0,0,1,0,0
2.0,15532,1700,0.1619193270885108,9556.6080283353,0.27337029248709616,0.0028675205505639457,12864.833333333334,1,3,0,67,9,13,3,2,3,1,1,5,1,0,0,1,0,1,0,0
1.0,14086,850,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,6,21,5,5,5,0,0,3,9,0,0,0,0,0,0,0
1.0,5883,465,0.1143184859491493,10902.678093645485,0.41531255974001147,0.031160389982794877,7299.331288343558,6,2,1,111,14,22,5,2,2,1,1,3,27,1,0,0,0,0,0,0
1.0,7618,840,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,7,21,5,0,0,1,1,6,3,0,0,0,0,0,0,0
1.0,9314,1500,0.35366086790288664,11599.02108108108,0.27337029248709616,0.05400497036895431,10763.258407079646,4,3,0,73,17,18,4,2,3,1,1,5,1,0,0,0,0,0,0,1
1.0,13994,690,0.35366086790288664,11599.02108108108,0.27337029248709616,0.05400497036895431,10763.258407079646,4,3,0,73,9,21,5,6,6,0,0,6,9,0,0,1,0,0,0,0
1.0,5073,275,0.1952781494934047,5668.469897209985,0.41531255974001147,0.031160389982794877,7299.331288343558,3,2,1,111,7,12,3,5,5,0,0,4,27,0,0,0,0,1,0,0
0.0,3383,165,0.030491301854329956,5590.260188087775,0.20827757598929458,0.14681705218887403,5552.235677083333,0,0,2,18,11,13,3,6,6,0,0,3,24,0,0,1,0,1,0,0
1.0,16108,615,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,9,19,4,5,5,0,0,6,1,0,0,1,0,0,0,1
1.0,6795,910,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,10,1,6,0,1,1,1,5,27,0,0,1,0,0,0,0
1.0,12681,730,0.35366086790288664,11599.02108108108,0.27337029248709616,0.09357675396673676,11487.788559754852,4,3,0,66,16,4,1,0,1,1,1,4,1,0,0,0,0,0,1,0
1.0,10262,1295,0.35366086790288664,11599.02108108108,0.41531255974001147,0.2271076276046645,10954.205808080807,4,2,1,104,15,12,3,2,3,1,1,6,12,1,0,0,0,1,0,0
1.0,8820,1550,0.04568916077231887,7801.355648535565,0.27337029248709616,0.05400497036895431,10763.258407079646,10,3,0,73,17,18,4,3,4,1,1,6,6,0,0,0,0,0,0,1
1.0,10037,390,0.35366086790288664,11599.02108108108,0.20827757598929458,0.0007646721468170522,11550.5,4,0,2,2,5,12,3,5,5,0,0,3,9,0,0,0,0,1,0,0
1.0,11789,395,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,6,12,3,2,2,1,1,6,12,0,0,0,0,1,0,0
1.0,7378,540,0.018543299560313517,5861.056701030928,0.41531255974001147,0.2271076276046645,10954.205808080807,2,2,1,104,10,19,4,2,2,1,1,5,15,0,0,1,0,0,0,1
0.0,4823,175,0.1952781494934047,5668.469897209985,0.20827757598929458,0.14681705218887403,5552.235677083333,3,0,2,18,18,21,5,4,4,1,1,5,24,0,0,0,0,0,0,0
0.0,6478,180,0.35366086790288664,11599.02108108108,0.20827757598929458,0.14681705218887403,5552.235677083333,4,0,2,18,19,22,5,0,0,1,1,6,24,0,0,0,0,0,0,0
2.0,13014,1125,0.35366086790288664,11599.02108108108,0.41531255974001147,0.01749187535844007,12210.196721311475,4,2,1,116,9,4,1,5,6,0,0,6,1,0,0,1,0,0,1,0
1.0,10844,365,0.35366086790288664,11599.02108108108,0.27337029248709616,0.09357675396673676,11487.788559754852,4,3,0,66,16,22,5,4,4,1,1,5,24,0,0,0,0,0,0,0
1.0,7408,780,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,8,21,5,3,3,1,1,6,27,0,0,1,0,0,0,0
1.0,9646,545,0.1143184859491493,10902.678093645485,0.41531255974001147,0.031160389982794877,7299.331288343558,6,2,1,111,7,16,4,3,3,1,1,6,27,0,0,0,0,0,0,1
0.0,3597,140,0.0779009749569872,4335.841717791411,0.03641751099216211,0.03641751099216211,4789.892388451443,8,1,4,127,17,20,5,0,0,1,1,5,6,0,0,0,0,0,0,0
0.0,3873,150,0.0779009749569872,4335.841717791411,0.27337029248709616,0.06920282928694323,4556.055248618784,8,3,0,64,17,19,4,3,3,1,1,6,27,0,0,0,0,0,0,1
1.0,7870,310,0.018543299560313517,5861.056701030928,0.41531255974001147,0.2271076276046645,10954.205808080807,2,2,1,104,14,19,4,3,3,1,1,6,27,1,0,0,0,0,0,1
2.0,13344,425,0.35366086790288664,11599.02108108108,0.41531255974001147,0.0045880328809023135,14120.645833333334,4,2,1,102,5,12,3,3,3,1,1,6,27,0,0,0,0,1,0,0
0.0,3100,75,0.1619193270885108,9556.6080283353,0.06662206079143568,0.05935767539667368,3932.8099838969406,1,4,3,48,19,20,5,2,2,1,1,6,12,0,0,0,0,0,0,0
0.0,4441,170,0.1619193270885108,9556.6080283353,0.20827757598929458,0.14681705218887403,5552.235677083333,1,0,2,18,21,23,3,0,0,1,1,3,18,0,0,0,1,1,0,0
1.0,6171,425,0.1952781494934047,5668.469897209985,0.41531255974001147,0.031160389982794877,7299.331288343558,3,2,1,111,4,12,3,2,2,1,1,3,27,0,0,0,0,1,0,0
1.0,10953,870,0.35366086790288664,11599.02108108108,0.27337029248709616,0.05400497036895431,10763.258407079646,4,3,0,73,20,10,2,3,4,1,1,5,9,0,0,0,1,0,0,0
2.0,14214,1105,0.1619193270885108,9556.6080283353,0.27337029248709616,0.0009558401835213152,15164.5,1,3,0,95,14,8,2,3,4,1,1,5,9,1,0,0,0,0,0,0
1.0,6093,810,0.1952781494934047,5668.469897209985,0.41531255974001147,0.2271076276046645,10954.205808080807,3,2,1,104,7,21,5,0,0,1,1,6,24,0,0,0,0,0,0,0
2.0,12436,1820,0.1619193270885108,9556.6080283353,0.41531255974001147,0.0035366086790288662,16163.135135135135,1,2,1,117,12,19,4,0,1,1,1,6,24,1,0,0,0,0,0,1
2.0,15129,1775,0.35366086790288664,11599.02108108108,0.41531255974001147,0.013764098642706939,12630.173611111111,4,2,1,97,13,19,4,5,6,0,0,5,18,1,0,0,0,0,0,1
1.0,13259,395,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,6,12,3,0,0,1,1,6,3,0,0,0,0,1,0,0
2.0,15170,1600,0.1619193270885108,9556.6080283353,0.27337029248709616,0.003632192697380998,13892.052631578947,1,3,0,78,9,12,3,4,5,1,0,5,24,0,0,1,0,1,0,0
1.0,14781,365,0.35366086790288664,11599.02108108108,0.27337029248709616,0.09357675396673676,11487.788559754852,4,3,0,66,16,22,5,1,1,1,1,5,21,0,0,0,0,0,0,0
1.0,6206,845,0.1952781494934047,5668.469897209985,0.41531255974001147,0.2271076276046645,10954.205808080807,3,2,1,104,11,1,6,5,6,0,0,6,1,0,0,1,0,0,0,0
0.0,3841,150,0.0779009749569872,4335.841717791411,0.27337029248709616,0.06920282928694323,4556.055248618784,8,3,0,64,17,19,4,3,3,1,1,5,9,0,0,0,0,0,0,1
1.0,14714,450,0.35366086790288664,11599.02108108108,0.41531255974001147,0.2271076276046645,10954.205808080807,4,2,1,104,11,19,4,5,5,0,0,6,15,0,0,1,0,0,0,1
1.0,6093,965,0.1952781494934047,5668.469897209985,0.41531255974001147,0.2271076276046645,10954.205808080807,3,2,1,104,4,21,5,6,6,0,0,6,9,0,0,0,0,0,0,0
0.0,8016,175,0.35366086790288664,11599.02108108108,0.20827757598929458,0.14681705218887403,5552.235677083333,4,0,2,18,11,14,3,6,6,0,0,6,9,0,0,1,0,1,0,0
1.0,5117,1640,0.1619193270885108,9556.6080283353,0.41531255974001147,0.013955266679411202,7312.431506849315,1,2,1,121,6,9,2,2,3,1,1,3,27,0,0,0,0,0,0,0
1.0,8586,1215,0.35366086790288664,11599.02108108108,0.27337029248709616,0.09357675396673676,11487.788559754852,4,3,0,66,8,4,1,2,3,1,1,5,1,0,0,1,0,0,1,0
1.0,13611,635,0.1952781494934047,5668.469897209985,0.41531255974001147,0.2271076276046645,10954.205808080807,3,2,1,104,15,1,6,5,6,0,0,3,9,1,0,0,0,0,0,0
1.0,6704,380,0.1952781494934047,5668.469897209985,0.41531255974001147,0.031160389982794877,7299.331288343558,3,2,1,111,16,22,5,3,3,1,1,5,9,0,0,0,0,0,0,0
1.0,4226,240,0.1952781494934047,5668.469897209985,0.27337029248709616,0.006212961192888549,5240.876923076923,3,3,0,90,6,10,2,3,3,1,1,5,9,0,0,0,0,0,0,0
0.0,4651,165,0.1619193270885108,9556.6080283353,0.20827757598929458,0.14681705218887403,5552.235677083333,1,0,2,18,17,19,4,5,5,0,0,4,6,0,0,0,0,0,0,1
0.0,3873,140,0.0779009749569872,4335.841717791411,0.27337029248709616,0.06920282928694323,4556.055248618784,8,3,0,64,22,0,6,0,1,1,1,5,27,0,0,0,1,0,0,0
0.0,7222,175,0.018543299560313517,5861.056701030928,0.20827757598929458,0.14681705218887403,5552.235677083333,2,0,2,18,20,23,3,6,6,0,0,3,3,0,0,0,1,1,0,0
1.0,13727,570,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,11,21,5,2,2,1,1,5,15,0,0,1,0,0,0,0
1.0,10141,380,0.1952781494934047,5668.469897209985,0.41531255974001147,0.2271076276046645,10954.205808080807,3,2,1,104,9,15,3,2,2,1,1,3,27,0,0,1,0,1,0,0
0.0,3625,175,0.0779009749569872,4335.841717791411,0.20827757598929458,0.14681705218887403,5552.235677083333,8,0,2,18,21,0,6,2,3,1,1,4,24,0,0,0,1,0,0,0
1.0,6442,515,0.1952781494934047,5668.469897209985,0.41531255974001147,0.031160389982794877,7299.331288343558,3,2,1,111,7,16,4,0,0,1,1,4,15,0,0,0,0,0,0,1
0.0,7229,180,0.35366086790288664,11599.02108108108,0.20827757598929458,0.14681705218887403,5552.235677083333,4,0,2,18,17,20,5,0,0,1,1,5,6,0,0,0,0,0,0,0
1.0,6752,830,0.030491301854329956,5590.260188087775,0.41531255974001147,0.022175492257694513,7559.612068965517,0,2,1,103,16,6,1,0,1,1,1,6,24,0,0,0,0,0,1,0
1.0,13759,1260,0.35366086790288664,11599.02108108108,0.27337029248709616,0.09357675396673676,11487.788559754852,4,3,0,66,21,18,4,6,0,0,1,3,24,0,0,0,1,0,0,1
1.0,14408,1465,0.1619193270885108,9556.6080283353,0.06662206079143568,9.558401835213153e-05,14408.0,1,4,3,37,12,12,3,2,3,1,1,3,6,1,0,0,0,1,0,0
2.0,13381,1380,0.1619193270885108,9556.6080283353,0.41531255974001147,0.004205696807493787,13962.431818181818,1,2,1,105,20,19,4,6,0,0,1,6,9,0,0,0,1,0,0,1
1.0,9135,1640,0.04568916077231887,7801.355648535565,0.27337029248709616,0.05400497036895431,10763.258407079646,10,3,0,73,17,20,5,0,1,1,1,4,1,0,0,0,0,0,0,0
1.0,6218,325,0.1952781494934047,5668.469897209985,0.27337029248709616,0.0008602561651691837,6279.333333333333,3,3,0,91,18,23,3,2,2,1,1,5,15,0,0,0,0,1,0,0
0.0,4174,145,0.0779009749569872,4335.841717791411,0.27337029248709616,0.06920282928694323,4556.055248618784,8,3,0,64,9,11,2,5,5,0,0,4,27,0,0,1,0,0,0,0
1.0,6117,965,0.1619193270885108,9556.6080283353,0.27337029248709616,0.0050659529726629704,4910.018867924528,1,3,0,80,19,11,2,3,4,1,1,6,6,0,0,0,0,0,0,0
1.0,10703,690,0.35366086790288664,11599.02108108108,0.27337029248709616,0.05400497036895431,10763.258407079646,4,3,0,73,9,21,5,2,2,1,1,5,15,0,0,1,0,0,0,0
1.0,12692,1450,0.35366086790288664,11599.02108108108,0.27337029248709616,0.05400497036895431,10763.258407079646,4,3,0,73,9,9,2,2,3,1,1,6,12,0,0,1,0,0,0,0
1.0,10539,1075,0.35366086790288664,11599.02108108108,0.27337029248709616,0.05400497036895431,10763.258407079646,4,3,0,73,17,10,2,3,4,1,1,6,6,0,0,0,0,0,0,0
1.0,11134,345,0.35366086790288664,11599.02108108108,0.27337029248709616,0.09357675396673676,11487.788559754852,4,3,0,66,13,19,4,6,6,0,0,3,24,1,0,0,0,0,0,1
0.0,4777,175,0.1952781494934047,5668.469897209985,0.20827757598929458,0.14681705218887403,5552.235677083333,3,0,2,18,21,0,6,6,0,0,1,3,24,0,0,0,1,0,0,0
1.0,12373,1505,0.35366086790288664,11599.02108108108,0.41531255974001147,0.2271076276046645,10954.205808080807,4,2,1,104,11,12,3,5,6,0,0,5,18,0,0,1,0,1,0,0
2.0,11966,495,0.1143184859491493,10902.678093645485,0.41531255974001147,0.007933473523226917,9133.469879518072,6,2,1,112,13,21,5,6,6,0,0,3,3,1,0,0,0,0,0,0
0.0,5277,140,0.1952781494934047,5668.469897209985,0.03641751099216211,0.03641751099216211,4789.892388451443,3,1,4,127,22,0,6,2,3,1,1,5,15,0,0,0,1,0,0,0
1.0,14714,300,0.35366086790288664,11599.02108108108,0.41531255974001147,0.2271076276046645,10954.205808080807,4,2,1,104,14,19,4,3,3,1,1,6,6,1,0,0,0,0,0,1
0.0,6144,170,0.1952781494934047,5668.469897209985,0.20827757598929458,0.14681705218887403,5552.235677083333,3,0,2,18,22,1,6,5,6,0,0,3,9,0,0,0,1,0,0,0
0.0,5911,170,0.1619193270885108,9556.6080283353,0.20827757598929458,0.14681705218887403,5552.235677083333,1,0,2,18,13,16,4,0,0,1,1,4,1,1,0,0,0,0,0,1
1.0,12080,1450,0.04568916077231887,7801.355648535565,0.06662206079143568,0.0031542726056203404,13379.515151515152,10,4,3,45,19,19,4,1,2,1,1,3,12,0,0,0,0,0,0,1
0.0,4423,170,0.1952781494934047,5668.469897209985,0.20827757598929458,0.14681705218887403,5552.235677083333,3,0,2,18,10,13,3,5,5,0,0,4,6,0,0,1,0,1,0,0
1.0,7618,720,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,9,21,5,0,0,1,1,5,27,0,0,1,0,0,0,0
0.0,3383,165,0.030491301854329956,5590.260188087775,0.20827757598929458,0.14681705218887403,5552.235677083333,0,0,2,18,11,13,3,0,0,1,1,5,27,0,0,1,0,1,0,0
1.0,7670,900,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,6,21,5,5,5,0,0,5,18,0,0,0,0,0,0,0
0.0,4804,155,0.1952781494934047,5668.469897209985,0.27337029248709616,0.06920282928694323,4556.055248618784,3,3,0,64,4,7,1,2,2,1,1,5,15,0,0,0,0,0,1,0
1.0,11087,1310,0.35366086790288664,11599.02108108108,0.20827757598929458,0.038424775377556876,15723.174129353234,4,0,2,5,20,18,4,1,2,1,1,3,12,0,0,0,1,0,0,1
0.0,7229,175,0.35366086790288664,11599.02108108108,0.20827757598929458,0.14681705218887403,5552.235677083333,4,0,2,18,11,14,3,3,3,1,1,4,18,0,0,1,0,1,0,0
0.0,7050,135,0.0779009749569872,4335.841717791411,0.03641751099216211,0.03641751099216211,4789.892388451443,8,1,4,127,8,10,2,6,6,0,0,3,3,0,0,1,0,0,0,0
1.0,12681,1335,0.35366086790288664,11599.02108108108,0.27337029248709616,0.09357675396673676,11487.788559754852,4,3,0,66,20,18,4,0,1,1,1,4,1,0,0,0,1,0,0,1
1.0,4098,270,0.0779009749569872,4335.841717791411,0.41531255974001147,0.004014528770789524,6602.071428571428,8,2,1,123,8,13,3,2,2,1,1,4,3,0,0,1,0,1,0,0
0.0,3543,135,0.0779009749569872,4335.841717791411,0.03641751099216211,0.03641751099216211,4789.892388451443,8,1,4,127,9,12,3,6,6,0,0,5,12,0,0,1,0,1,0,0
1.0,14151,1295,0.35366086790288664,11599.02108108108,0.27337029248709616,0.05400497036895431,10763.258407079646,4,3,0,73,20,18,4,1,2,1,1,5,21,0,0,0,1,0,0,1
1.0,13339,965,0.35366086790288664,11599.02108108108,0.27337029248709616,0.09357675396673676,11487.788559754852,4,3,0,66,6,22,5,6,6,0,0,3,24,0,0,0,0,0,0,0
1.0,9663,890,0.35366086790288664,11599.02108108108,0.27337029248709616,0.09357675396673676,11487.788559754852,4,3,0,66,21,12,3,4,5,1,0,5,24,0,0,0,1,1,0,0
1.0,12898,1015,0.35366086790288664,11599.02108108108,0.41531255974001147,0.2271076276046645,10954.205808080807,4,2,1,104,11,4,1,0,1,1,1,5,27,0,0,1,0,0,1,0
2.0,8603,435,0.1619193270885108,9556.6080283353,0.41531255974001147,0.01749187535844007,12210.196721311475,1,2,1,116,12,19,4,0,0,1,1,6,3,1,0,0,0,0,0,1
1.0,13044,1170,0.35366086790288664,11599.02108108108,0.27337029248709616,0.09357675396673676,11487.788559754852,4,3,0,66,16,12,3,2,3,1,1,6,12,0,0,0,0,1,0,0
0.0,4622,150,0.0779009749569872,4335.841717791411,0.27337029248709616,0.06920282928694323,4556.055248618784,8,3,0,64,17,19,4,2,2,1,1,3,6,0,0,0,0,0,0,1
1.0,13062,420,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,14,21,5,3,3,1,1,3,21,1,0,0,0,0,0,0
1.0,11622,585,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,9,19,4,2,2,1,1,6,12,0,0,1,0,0,0,1
1.0,11087,1425,0.35366086790288664,11599.02108108108,0.20827757598929458,0.038424775377556876,15723.174129353234,4,0,2,5,20,20,5,1,2,1,1,3,12,0,0,0,1,0,0,0
1.0,11789,520,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,10,19,4,5,5,0,0,6,15,0,0,1,0,0,0,1
1.0,9663,865,0.35366086790288664,11599.02108108108,0.27337029248709616,0.09357675396673676,11487.788559754852,4,3,0,66,18,9,2,3,4,1,1,5,9,0,0,0,0,0,0,0
